Batch,Photoperiod,Time,Genotype,Starch,Maltose,Sucrose,Fructose,Glucose,Fumarate,Malate
6,LD,0.833333333,wt,22.40585733,0.131217067,1.388188946,0.379953517,0.751202909,2.931253252,3.047253124
6,LD,0.833333333,wt,17.12037304,0.137230611,1.168253467,0.146736231,0.39752064,2.102897178,2.243744025
6,LD,0.833333333,wt,18.06148451,0.069755615,1.008840361,0.206755954,0.368454165,2.296852236,2.954985737
6,LD,0.833333333,wt,23.51825022,0.137555416,1.234611098,0.177936464,0.454952964,2.600536533,2.949397905
6,LD,0.833333333,wt,19.10995705,0.107298688,0.912425077,0.220954536,0.45234368,2.095508523,1.871052661
6,LD,0.958333333,wt,13.31218174,0.075007069,1.074970797,0.259586918,0.807461232,2.465612176,1.767487354
6,LD,0.958333333,wt,10.16326623,0.05915361,1.009208181,0.168347413,0.404776861,1.79663488,1.080128427
6,LD,0.958333333,wt,15.27325829,0.139480467,1.191966545,0.178509296,0.532836328,2.721039624,1.962808019
6,LD,0.958333333,wt,13.22086428,0.132654113,1.181378834,0.220658516,0.6823924,2.911759917,2.433342153
6,LD,0.958333333,wt,16.69208988,0.140700657,1.259510802,0.375227301,0.781460563,2.95807286,2.387781465
6,LD,1,wt,14.0634715,0.074835832,0.895323806,0.148946987,0.35591583,2.430579106,2.112138261
6,LD,1,wt,16.42553008,0.050687886,0.959154099,0.180764552,0.389759637,2.778433147,1.66245434
6,LD,1,wt,11.97268757,0.100615526,1.144173805,0.221955222,0.612636864,2.954961777,2.663818941
6,LD,1,wt,10.99579566,0.096022534,1.217588649,0.2529924,0.696717651,3.137050485,3.26053637
6,LD,1,wt,12.38462518,0.063841105,0.927761569,0.375874935,0.747658434,2.344859042,2.465809683
6,SD,0,wt,4.899080107,0.026124457,0.33970653,0.061394459,0.196000774,1.52991335,0.316987425
6,SD,0,wt,4.704384361,0.029968855,0.393560551,0.05634128,0.235387185,1.570925445,0.518982873
6,SD,0,wt,5.007792693,0.036127631,0.507256632,0.098774245,0.199776654,1.890354228,0.339592663
6,SD,0,wt,5.305970978,0.028806867,0.356028489,0.05725839,0.126449892,1.847131995,0.667915995
6,SD,0,wt,5.170943798,0.029199628,0.403815133,0.042116663,0.209366108,1.597943312,0.330292194
6,SD,0.041666667,wt,10.99353576,0.003607419,1.035641693,0.31212204,0.433774291,2.337466015,0.744462224
6,SD,0.041666667,wt,9.783080725,0.003484661,0.976353612,0.355733105,0.491538564,2.241023108,0.644993775
6,SD,0.041666667,wt,10.05517268,0.004178668,1.004154757,0.367996883,0.49821838,2.31357362,0.553111046
6,SD,0.041666667,wt,10.50687322,0.00365486,1.079870376,0.312735592,0.409522269,2.437757633,0.93624284
6,SD,0.041666667,wt,10.30896979,0.003180708,0.854676689,0.343672751,0.445498519,2.061608177,0.439253621
6,SD,0.083333333,wt,18.38660147,0.005021015,1.10993573,0.809659843,1.226357932,2.737093244,0.816679371
6,SD,0.083333333,wt,22.0547679,0.005339331,1.293174643,0.918551099,1.633617546,3.33184677,2.798925622
6,SD,0.083333333,wt,22.0649478,0.005222638,1.165028171,0.821579854,1.277585653,2.904906048,1.339830468
6,SD,0.083333333,wt,17.38264249,0.005024929,1.046840466,0.807885625,1.188148816,2.703557726,1.302229956
6,SD,0.083333333,wt,18.15324851,0.003070112,0.646285575,0.462730443,0.695649596,2.215702469,1.079203487
6,SD,0.166666667,wt,34.40348684,0.003547627,0.576405013,0.267557618,0.634573949,2.704385074,1.271822483
6,SD,0.166666667,wt,29.69884646,0.006145621,1.023012753,0.599431252,1.156380362,2.752198348,0.875385886
6,SD,0.166666667,wt,32.34248852,0.003127932,0.554693735,0.322974466,0.720207645,2.485753627,0.812479229
6,SD,0.166666667,wt,33.01642547,0.004207248,0.790128779,0.343345655,0.765180152,3.017515523,1.558224019
6,SD,0.166666667,wt,31.29655003,0.010394764,1.00272709,0.543228168,0.974005339,2.9159478,1.594190848
6,SD,0.291666667,wt,51.81512955,0.006718861,1.019612778,0.237494632,0.749679467,3.051999769,2.250562805
6,SD,0.291666667,wt,53.17719749,0.005890822,0.751950474,0.210234624,0.672939783,2.882254504,1.988475301
6,SD,0.291666667,wt,48.32907495,0.008106298,1.032148184,0.328853001,0.817742041,2.983492403,1.324557554
6,SD,0.291666667,wt,53.85009636,0.004225675,0.841842178,0.214204726,0.615420249,2.923424218,1.958010872
6,SD,0.291666667,wt,49.10666608,0.005855831,1.233602456,0.245732827,0.850850996,3.314073654,2.113125296
6,SD,0.333333333,wt,55.7057644,0.007379172,1.060862228,0.213724123,0.617941184,3.094167792,2.171117659
6,SD,0.333333333,wt,57.33525297,0.009482179,1.351355572,0.255934066,0.720054157,3.366373953,2.779319416
6,SD,0.333333333,wt,53.45724705,0.004829011,1.146284554,0.194994404,0.582093441,3.098632114,1.411041728
6,SD,0.333333333,wt,51.8495862,0.007968324,1.30450123,0.220169231,0.754102808,3.306677779,2.327358344
6,SD,0.333333333,wt,51.83887363,0.004231043,0.633803918,0.14543445,0.337665239,2.638543432,1.184936059
6,SD,0.5,wt,41.91122368,0.132957853,1.288522174,0.176356783,0.327564578,2.922866355,1.101967353
6,SD,0.5,wt,47.88050725,0.11875779,1.098211288,0.136135413,0.252087382,2.544801288,0.73626856
6,SD,0.5,wt,40.85711347,0.090881083,1.032083,0.184497915,0.269204059,2.70521171,1.014885181
6,SD,0.5,wt,39.62481009,0.04423806,0.393436429,0.052307379,0.096003121,1.681059243,0.794643065
6,SD,0.5,wt,45.65857066,0.083154297,0.828078709,0.146255868,0.297562628,2.48307735,1.318062649
6,SD,0.666666667,wt,33.50008869,0.108221045,1.17566219,0.139878456,0.349998005,2.10403932,0.63125238
6,SD,0.666666667,wt,34.27801135,0.087842104,0.845458451,0.136369955,0.252264678,2.158555529,0.895232147
6,SD,0.666666667,wt,35.10285597,0.089287807,0.870558533,0.104723239,0.189298932,2.337715076,1.027967515
6,SD,0.666666667,wt,33.65762211,0.083250163,0.825518286,0.084179091,0.182213973,1.737118445,0.617537943
6,SD,0.666666667,wt,32.6397259,0.059404428,0.549718826,0.08893662,0.160529346,1.521571762,0.793990671
6,SD,0.833333333,wt,18.63353385,0.06812588,0.740627607,0.104187597,0.210367981,2.652074549,0.899098991
6,SD,0.833333333,wt,18.19607666,0.065061731,0.743341243,0.145670137,0.277381585,2.373870542,0.633409772
6,SD,0.833333333,wt,17.83157189,0.061999511,0.656887375,0.104249386,0.299715594,2.16961544,0.530400211
6,SD,0.833333333,wt,16.51186134,0.062353757,0.740127181,0.135844316,0.389045929,2.298416183,0.747765899
6,SD,0.833333333,wt,17.68880947,0.067276273,0.704229394,0.128492823,0.304161351,2.148198147,0.67177153
6,SD,0.958333333,wt,7.058192318,0.063132712,0.572633094,0.095046388,0.322274033,2.074835789,0.393154012
6,SD,0.958333333,wt,9.134024631,0.043666978,0.538132865,0.083063208,0.175670542,2.052100197,0.714263547
6,SD,0.958333333,wt,7.578527367,0.03834678,0.429252626,0.081399258,0.25011739,1.812110394,0.584563632
6,SD,0.958333333,wt,6.326062101,0.040989423,0.545404901,0.074883464,0.224875026,1.785232854,0.549775572
6,SD,0.958333333,wt,7.252958172,0.031287002,0.369978228,0.112978586,0.240921854,1.668313926,0.303783717
6,SD,1,wt,7.372636802,0.03799631,0.746426309,0.146527137,0.326183561,1.482534402,0.395481627
6,SD,1,wt,8.427126363,0.034825069,0.643499098,0.128579021,0.281769291,1.54290236,0.624773775
6,SD,1,wt,7.907051041,0.029443259,0.497482443,0.124366756,0.319009852,1.185071223,0.432577664
6,SD,1,wt,8.434846698,0.030127836,0.488357779,0.120413734,0.310244641,1.092166201,0.376712142
6,SD,1,wt,7.780258028,0.041113466,0.676495149,0.220047651,0.41622272,1.734410933,0.644855609
7,LD,0,wt,7.154576877,0.051133836,0.513099687,0.028220952,0.101321483,0.487898451,0.346879412
7,LD,0,wt,6.184856638,0.028691589,0.481143088,0.043553803,0.139564378,0.466979835,0.422176279
7,LD,0,wt,7.448772076,0.029943256,0.43997832,0.030563358,0.085295768,0.50416487,0.385847713
7,LD,0,wt,3.40694137,0.017287372,0.394624291,0.025595385,0.090806884,0.385610254,0.337722132
7,LD,0,wt,4.604924413,0.023229991,0.464521989,0.034750255,0.109753819,0.426603747,0.328964251
7,LD,0.041666667,wt,6.700318027,0.005139214,0.642315597,0.097271685,0.198316396,0.548023993,0.303393657
7,LD,0.041666667,wt,6.120002347,0.005422214,0.79695374,0.149082071,0.338064033,0.653716177,0.426571352
7,LD,0.041666667,wt,10.50640924,0.00993374,0.938041843,0.319733831,0.486104511,1.104202238,0.792771907
7,LD,0.041666667,wt,8.603761358,0.0070985,0.729549301,0.084917787,0.144761329,0.623470756,0.417308545
7,LD,0.041666667,wt,5.602525808,0.004791172,0.712609401,0.10254252,0.200262952,0.571696528,0.470824853
7,LD,0.083333333,wt,8.205050466,0.005030233,0.63849442,0.118892767,0.206738447,0.828228066,0.466577907
7,LD,0.083333333,wt,8.098541215,0.005890859,0.659430914,0.142407532,0.239672289,0.700361957,0.534587233
7,LD,0.083333333,wt,7.22044441,0.006450297,0.683966152,0.181555156,0.235043858,0.691811139,0.561459703
7,LD,0.083333333,wt,8.670699122,0.007371934,0.787205403,0.162547684,0.266113955,0.718131852,0.597010093
7,LD,0.083333333,wt,8.553051566,0.007784736,0.724761953,0.137065598,0.233597799,0.800477847,0.468482425
7,LD,0.166666667,wt,10.99903648,0.006884076,0.670789495,0.119265308,0.199542923,0.811848164,0.637207456
7,LD,0.166666667,wt,12.37269515,0.006541311,0.629720587,0.092434478,0.171856597,0.835310932,0.675810793
7,LD,0.166666667,wt,11.85557012,0.003976892,0.693744874,0.12543975,0.206236358,0.86560881,0.862954307
7,LD,0.166666667,wt,13.8918431,0.009068048,0.805297953,0.132216592,0.260550666,0.945638014,0.588356813
7,LD,0.166666667,wt,14.3183014,0.00794487,0.831209349,0.209066937,0.371714466,1.07887901,0.715289204
7,LD,0.333333333,wt,20.27130115,0.005246621,0.642517108,0.288614202,0.432324429,1.183308741,1.163851386
7,LD,0.333333333,wt,17.40580414,0.005134742,0.676088191,0.110894965,0.236493132,0.929288606,0.792503059
7,LD,0.333333333,wt,14.80126751,0.004648583,0.564609075,0.103279374,0.249021328,1.09377877,0.699102835
7,LD,0.333333333,wt,17.64629547,0.003604485,0.49589694,0.124481618,0.240959844,0.976203279,0.757489749
7,LD,0.333333333,wt,8.185767313,0.005877348,0.61620165,0.081052946,0.159656912,1.002448666,0.837296046
7,LD,0.5,wt,13.55740057,0.004446857,0.7873861,0.077254965,0.147928472,1.12848091,0.81872824
7,LD,0.5,wt,13.85595587,0.006777116,0.802523764,0.139086494,0.262894398,1.319340524,1.199015351
7,LD,0.5,wt,12.24177814,0.004374629,0.62404613,0.05268295,0.108627537,0.902316361,0.913026279
7,LD,0.5,wt,12.45285851,0.006186493,0.790848012,0.229774026,0.495919289,1.294309876,0.958287272
7,LD,0.5,wt,12.97981192,0.007544063,0.912272317,0.138042744,0.27866312,1.38813686,0.911930123
7,LD,0.625,wt,17.25474042,0.01347614,0.849130715,0.073209323,0.178547883,1.287278588,0.810086436
7,LD,0.625,wt,16.90004513,0.013863455,0.937137426,0.231682983,0.415812371,1.193463893,0.90894646
7,LD,0.625,wt,14.18907386,0.014983438,0.728403107,0.06124306,0.12355396,0.956396949,0.809616191
7,LD,0.625,wt,14.30753957,0.013392526,0.752195583,0.080907351,0.184981976,1.188241959,0.774544292
7,LD,0.625,wt,14.37380451,0.018007405,0.887197459,0.144212831,0.266446931,1.218684577,0.95808397
7,LD,0.666666667,wt,13.58778145,0.01273399,0.823541903,0.102367207,0.200923143,1.255786187,1.013898196
7,LD,0.666666667,wt,13.38789633,0.011138754,0.684666729,0.041997081,0.096215889,0.882129371,0.790696257
7,LD,0.666666667,wt,14.36936227,0.017853197,0.94998383,0.093069636,0.197479607,1.403050873,1.002939104
7,LD,0.666666667,wt,13.34431214,0.013296132,0.687586038,0.057839738,0.119885788,0.866130435,0.790493624
7,LD,0.666666667,wt,15.30148816,0.021735476,0.949248162,0.15409963,0.275989936,1.423416721,0.888718926
7,LD,0.833333333,wt,9.112333964,0.082156373,0.89470322,0.094525794,0.266104593,1.158830194,0.701834971
7,LD,0.833333333,wt,8.493763858,0.063256754,0.72833637,0.107808489,0.214431086,0.909965879,0.565895185
7,LD,0.833333333,wt,8.07803068,0.0547841,0.701299029,0.053425398,0.131737899,0.762727921,0.573165781
7,LD,0.833333333,wt,6.849253657,0.043799886,0.611769641,0.07324434,0.148728531,0.49363578,0.426973129
7,LD,0.833333333,wt,6.54896642,0.043870151,0.766006322,0.157480743,0.312330162,0.963220453,0.61915919
7,LD,0.958333333,wt,9.258693775,0.036628685,0.498948363,0.03453985,0.098548543,0.509999494,0.333108532
7,LD,0.958333333,wt,6.216483305,0.024990243,0.612298646,0.071873382,0.147364184,0.70403577,0.630399427
7,LD,0.958333333,wt,6.127923915,0.018718308,0.416660179,0.075925418,0.135632129,0.541294425,0.429413149
7,LD,0.958333333,wt,6.97307481,0.021657628,0.421521675,0.040151532,0.108221602,0.571982511,0.431692134
7,LD,1,wt,4.419662716,0.021008146,0.489329115,0.038484712,0.13700076,0.358462252,0.325379769
7,LD,1,wt,5.500981239,0.021286824,0.380658171,0.031822908,0.096424784,0.328542666,0.277524178
7,LD,1,wt,5.976152628,0.024958858,0.416350789,0.031659,0.09409264,0.383363233,0.246273099
7,LD,1,wt,4.938112925,0.027056845,0.446781453,0.03084892,0.095444594,0.432438083,0.331119092
7,LD,1,wt,4.484789742,0.016143521,0.468278426,0.046433091,0.156477007,0.361477448,0.359918997
7,LD,0,bzip63-1,11.20745988,0.061179776,0.767221832,0.250720251,0.508855642,1.163261506,0.789908304
7,LD,0,bzip63-1,9.86452048,0.036620549,0.59622781,0.184013563,0.306389648,0.940120285,0.452385172
7,LD,0,bzip63-1,7.100616705,0.040490282,0.532796188,0.123942014,0.242315256,0.795806425,0.50766794
7,LD,0,bzip63-1,6.949398816,0.03300163,0.433672826,0.047106275,0.109454716,0.617722495,0.447479432
7,LD,0,bzip63-1,8.006312219,0.043025966,0.552742867,0.06321789,0.144768362,0.790944279,0.49436501
7,LD,0.041666667,bzip63-1,9.653000548,0.007271452,0.53983868,0.06040386,0.102582513,0.611797244,0.362102085
7,LD,0.041666667,bzip63-1,5.962147397,0.003549393,0.502367154,0.130464574,0.193013538,0.523491174,0.265770871
7,LD,0.041666667,bzip63-1,7.173504329,0.004802343,0.637381103,0.08201275,0.149680213,0.654719979,0.352979524
7,LD,0.041666667,bzip63-1,8.951308956,0.0065166,0.744823771,0.125885968,0.20924233,0.919140367,0.560087562
7,LD,0.041666667,bzip63-1,6.626861487,0.00716474,0.725157526,0.088852249,0.155814526,0.779401116,0.475879084
7,LD,0.083333333,bzip63-1,9.234132674,0.008060065,0.678637268,0.119011258,0.215593863,0.635569922,0.461311042
7,LD,0.083333333,bzip63-1,18.47482297,0.014671398,0.721108037,0.103244315,0.193603995,0.751641189,0.522457262
7,LD,0.083333333,bzip63-1,8.341864647,0.011997447,0.663153893,0.115090578,0.202464958,0.62262451,0.463325033
7,LD,0.083333333,bzip63-1,8.059970988,0.00751679,0.625606057,0.087588927,0.186211488,0.576866849,0.486152754
7,LD,0.083333333,bzip63-1,8.36340519,0.005655372,0.471967406,0.057536543,0.107537786,0.488124256,0.337669742
7,LD,0.166666667,bzip63-1,11.45464112,0.009500328,0.740833029,0.149874244,0.279990395,1.007825007,0.722005935
7,LD,0.166666667,bzip63-1,13.15967939,0.006934185,0.678013242,0.089024985,0.173628979,0.793199822,0.626022187
7,LD,0.166666667,bzip63-1,16.13267218,0.00979348,0.774533036,0.150118305,0.28723334,1.046600814,0.777283537
7,LD,0.166666667,bzip63-1,12.5816554,0.006690711,0.619424662,0.116982388,0.199257639,0.901020298,0.851967031
7,LD,0.166666667,bzip63-1,12.92812573,0.005753814,0.530678041,0.062811722,0.138873621,0.687913581,0.623324494
7,LD,0.333333333,bzip63-1,9.78832262,0.007819054,0.706087993,0.252044678,0.413589322,1.319876299,0.881152367
7,LD,0.333333333,bzip63-1,11.5343498,0.009758559,0.731430329,0.103114852,0.25922339,1.124535783,0.482949103
7,LD,0.333333333,bzip63-1,7.843066933,0.004726781,0.473760617,0.122303951,0.19642304,0.774811858,0.565142771
7,LD,0.333333333,bzip63-1,12.59687152,0.005450888,0.648796295,0.157570517,0.295490167,1.158847424,0.919534694
7,LD,0.333333333,bzip63-1,10.04511773,0.007415253,0.763322618,0.215425629,0.40064019,1.452355748,0.956946188
7,LD,0.5,bzip63-1,15.75595715,0.005076408,0.577613548,0.077916574,0.163145421,1.218189455,0.64774041
7,LD,0.5,bzip63-1,16.48346479,0.007339568,0.803344471,0.096014532,0.193425397,1.594570248,0.979881652
7,LD,0.5,bzip63-1,14.80789177,0.005961374,0.693495254,0.049893693,0.148668354,1.109840412,0.882016743
7,LD,0.5,bzip63-1,14.45414769,0.009570014,0.950202499,0.14131599,0.263133409,1.359013873,1.140008133
7,LD,0.5,bzip63-1,13.06599425,0.005712732,0.900513504,0.126973451,0.232748874,1.198961606,1.096176197
7,LD,0.625,bzip63-1,16.48193578,0.00915118,0.665613882,0.104551804,0.191384276,1.080790516,0.838180957
7,LD,0.625,bzip63-1,18.82923624,0.015457156,0.890286994,0.085941921,0.185590489,1.478963218,0.784252361
7,LD,0.625,bzip63-1,17.87524078,0.015033682,0.898555386,0.087007304,0.217570847,1.12210416,0.854017628
7,LD,0.625,bzip63-1,15.82126747,0.013895431,1.048499518,0.135979245,0.304691855,1.627890962,1.030027209
7,LD,0.625,bzip63-1,14.83382827,0.00923798,0.610092913,0.076917609,0.126048435,1.06729383,0.795846393
7,LD,0.666666667,bzip63-1,13.78240512,0.011541301,0.705676286,0.038976061,0.09064749,0.970985855,1.052941571
7,LD,0.666666667,bzip63-1,13.88361247,0.01409516,0.741626577,0.057251378,0.129542995,1.141520656,0.920364622
7,LD,0.666666667,bzip63-1,16.48346479,0.015679201,0.718409363,0.108231758,0.211865138,1.133351954,1.038432534
7,LD,0.666666667,bzip63-1,15.18310073,0.011898564,0.632528098,0.055113734,0.110876347,0.943299819,0.688810934
7,LD,0.666666667,bzip63-1,16.16295225,0.017939596,0.818386753,0.050228489,0.109284734,0.929402084,0.844598997
7,LD,0.833333333,bzip63-1,10.1010976,0.089654389,0.774310074,0.067818355,0.184287967,0.866594794,0.624707596
7,LD,0.833333333,bzip63-1,9.942546133,0.057485552,0.602842935,0.055051433,0.132484742,0.963706476,0.56219913
7,LD,0.833333333,bzip63-1,9.70787756,0.068240735,0.715800339,0.084978757,0.174900443,0.88916483,0.613396626
7,LD,0.833333333,bzip63-1,22.00392495,0.038001129,0.345710913,0.02068546,0.076491527,0.35936708,0.409826671
7,LD,0.833333333,bzip63-1,19.56219352,0.08578317,0.779577992,0.056930236,0.160071072,0.903753647,0.68707057
7,LD,0.958333333,bzip63-1,9.875848336,0.063543224,0.654259577,0.037963052,0.118476137,0.571183048,0.392244341
7,LD,0.958333333,bzip63-1,10.390217,0.037822827,0.491038127,0.039140995,0.10313223,0.663040633,0.349644882
7,LD,0.958333333,bzip63-1,7.922225675,0.032888503,0.482693656,0.038026398,0.092125584,0.404586772,0.367747614
7,LD,0.958333333,bzip63-1,12.12041606,0.085814718,0.564753664,0.134693825,0.239364617,0.577735559,0.43633608
7,LD,0.958333333,bzip63-1,9.286039166,0.036323225,0.485075803,0.02903239,0.098714557,0.407217664,0.315859682
7,LD,1,bzip63-1,9.723257974,0.047426985,0.636139787,0.064520401,0.13917285,0.929237667,0.668828291
7,LD,1,bzip63-1,12.53105708,0.057283013,0.730997918,0.163883562,0.22267168,0.951329443,0.744955853
7,LD,1,bzip63-1,12.40037541,0.044968518,0.572096973,0.121214297,0.182618981,0.988371421,0.76599885
7,LD,1,bzip63-1,12.16811487,0.044834201,0.431420211,0.071950733,0.158716252,0.513558988,0.453086724
7,LD,1,bzip63-1,15.5757932,0.036518338,0.55305597,0.20845275,0.299046287,0.722679046,0.576008345
7,SD,0,wt,4.45403729,0.02444589,0.544835549,0.038444918,0.095405207,1.046895737,0.419436493
7,SD,0,wt,4.282902663,0.005322444,0.189758523,0.018883907,0.047419154,0.744265323,0.226071863
7,SD,0,wt,4.364998564,0.022576732,0.464630504,0.056516426,0.181920065,0.908857569,0.362126118
7,SD,0,wt,4.545684148,0.006460294,0.318512394,0.033213848,0.076433595,0.799542501,0.25545476
7,SD,0,wt,4.564302171,0.019875536,0.443916126,0.047187429,0.151891101,0.780135217,0.290621705
7,SD,0.041666667,wt,12.1712823,0.002706178,1.320457155,0.287479591,0.412899084,1.399155816,0.653523397
7,SD,0.041666667,wt,13.78311011,0.002677009,0.590156407,0.195116817,0.265740732,1.469797797,0.607288436
7,SD,0.041666667,wt,12.29275219,0.002390639,0.500823075,0.180604378,0.247673983,1.31042073,0.597172515
7,SD,0.041666667,wt,12.56373496,0.002045739,1.081869986,0.275225147,0.375298553,1.348509434,0.676053729
7,SD,0.041666667,wt,12.60369361,0.001865695,0.564874504,0.224020489,0.297432742,1.550743332,0.589034284
7,SD,0.083333333,wt,16.92921124,0.002357001,0.411312279,0.213442314,0.320656945,1.147555286,0.614005642
7,SD,0.083333333,wt,18.54932402,0.001871113,0.35635321,0.179181291,0.262439656,1.307553638,0.642624006
7,SD,0.083333333,wt,18.20258737,0.002898862,1.091595961,0.394439138,0.577518287,1.386044951,0.831630471
7,SD,0.083333333,wt,16.56268515,0.00248318,0.84557659,0.31199283,0.437958484,1.236497044,0.792985503
7,SD,0.083333333,wt,18.5458602,0.002171962,1.186421441,0.401351273,0.605707115,1.512159879,0.868451964
7,SD,0.166666667,wt,30.26686994,0.003573103,0.284224354,0.129982892,0.28227016,1.598598681,0.898008531
7,SD,0.166666667,wt,30.89444671,0.002656665,0.310344068,0.132104361,0.312817384,1.803205618,0.936490453
7,SD,0.166666667,wt,30.47578146,0.005857839,0.343580049,0.076085895,0.188075426,1.220764606,0.589926101
7,SD,0.166666667,wt,32.51580298,0.001880638,0.754682139,0.202683667,0.44400799,1.751404263,0.989401657
7,SD,0.166666667,wt,31.40091543,0.00475821,0.235501037,0.123835389,0.276319228,1.61521336,1.027791585
7,SD,0.291666667,wt,44.48270334,0.002771984,0.607234579,0.104418516,0.286531118,2.090617651,1.113430601
7,SD,0.291666667,wt,44.88298832,0.002194619,0.625099572,0.094555666,0.276560483,2.208437627,1.382710728
7,SD,0.291666667,wt,45.0960729,0.003496737,0.241986907,0.067349346,0.155655597,1.975132515,1.173337883
7,SD,0.291666667,wt,44.28694313,0.00228549,0.537702397,0.087683625,0.256539738,1.936031585,1.185410698
7,SD,0.291666667,wt,41.7256212,0.004448705,0.937482468,0.145784252,0.413141184,2.629172334,1.739484434
7,SD,0.333333333,wt,32.28145152,0.001886423,0.302748145,0.100391317,0.206672534,2.118210248,1.1240588
7,SD,0.333333333,wt,42.41022471,0.002925009,0.654738069,0.099860975,0.278240744,2.215420485,1.286050317
7,SD,0.333333333,wt,25.0144622,0.002431548,0.198912897,0.045114453,0.117967824,1.9700002,1.112826413
7,SD,0.333333333,wt,41.04317549,0.00513977,0.763616331,0.129849455,0.305777441,2.32776176,1.32011412
7,SD,0.333333333,wt,41.31732811,0.002034105,0.318358093,0.082283485,0.178063984,1.953473253,1.217066068
7,SD,0.5,wt,38.76153291,0.049901199,0.626498737,0.095384234,0.171344843,1.68650996,0.978976652
7,SD,0.5,wt,36.21819779,0.048949708,0.698149561,0.049821741,0.10932974,1.668702301,0.972405998
7,SD,0.5,wt,36.86153783,0.048498541,0.568003549,0.070091192,0.160205686,1.398943983,0.860222831
7,SD,0.5,wt,36.07644359,0.098781419,1.283659675,0.082970596,0.193921557,2.702239993,1.489224173
7,SD,0.5,wt,33.43712889,0.054539559,0.673818995,0.062624758,0.144876298,1.475630026,0.827754619
7,SD,0.666666667,wt,25.07680649,0.012045932,0.34068131,0.037294274,0.071710208,1.170683569,0.486605943
7,SD,0.666666667,wt,25.73694392,0.057913458,0.750022631,0.053048949,0.152578729,1.457020514,0.630588057
7,SD,0.666666667,wt,26.08358473,0.053149952,0.707038611,0.069450376,0.142070797,1.395814756,0.676745697
7,SD,0.666666667,wt,22.58227688,0.068493526,0.88951836,0.058520957,0.195916647,1.593272126,0.698282456
7,SD,0.666666667,wt,22.69288171,0.015572096,0.382281575,0.044927855,0.101004,1.372134614,0.602058613
7,SD,0.833333333,wt,14.72519715,0.009623873,0.212491278,0.023103321,0.047101184,0.794391752,0.353657061
7,SD,0.833333333,wt,16.56128134,0.052904088,0.677148282,0.06533076,0.14171604,1.079061768,0.516421341
7,SD,0.833333333,wt,14.31519027,0.011099138,0.277572013,0.030237936,0.077545147,0.865548741,0.401310896
7,SD,0.833333333,wt,15.68303157,0.058221178,0.700328315,0.069808065,0.20873663,1.043014184,0.566066674
7,SD,0.833333333,wt,15.12365242,0.046166622,0.624904697,0.052369495,0.162092664,0.94526491,0.524582578
7,SD,0.958333333,wt,6.665746314,0.031774116,0.660848118,0.070095238,0.22467099,0.990377085,0.383179511
7,SD,0.958333333,wt,6.582363074,0.008535973,0.270791077,0.038375192,0.08902116,1.016648105,0.350595937
7,SD,0.958333333,wt,7.090838707,0.008898306,0.232513253,0.027048606,0.066321633,0.88880532,0.296729354
7,SD,0.958333333,wt,8.777665258,0.03566699,0.562042864,0.046278666,0.117779466,0.951290249,0.377874276
7,SD,0.958333333,wt,6.271470899,0.027205586,0.455439297,0.033831632,0.119401375,0.729665904,0.315221257
7,SD,1,wt,7.00427864,0.048935614,0.852569688,0.133622945,0.365180775,1.023752634,0.479527966
7,SD,1,wt,8.500990753,0.007222621,0.205968803,0.035781579,0.07774337,0.737640471,0.308860732
7,SD,1,wt,5.513740016,0.007895897,0.252340191,0.032951983,0.086696889,0.968208281,0.395695136
7,SD,1,wt,6.415925675,0.013902311,0.363933138,0.08401475,0.161966645,1.140988461,0.373419549
7,SD,1,wt,7.035928144,0.011434578,0.34148922,0.035459883,0.100644072,0.866877511,0.328744533
7,SD,0,bzip63-1,4.187003504,0.015324796,0.429971958,0.039616292,0.11967578,0.869016203,0.359345225
7,SD,0,bzip63-1,4.709630194,0.021971816,0.541670796,0.047104586,0.158153535,1.1639296,0.497793496
7,SD,0,bzip63-1,4.858387644,0.020649743,0.502738256,0.059382965,0.170051963,1.091337497,0.422407446
7,SD,0,bzip63-1,4.716853935,0.02062286,0.538619308,0.051339477,0.138237239,1.10704581,0.46089996
7,SD,0.041666667,bzip63-1,9.651785223,0.002921941,0.384068125,0.119143947,0.179453531,1.343843214,0.516045021
7,SD,0.041666667,bzip63-1,10.1178131,0.00172664,1.221214541,0.210908972,0.281874367,1.514687741,0.571233183
7,SD,0.041666667,bzip63-1,9.507459463,0.0095659,0.343902445,0.126881911,0.213066005,1.757911183,0.691356309
7,SD,0.041666667,bzip63-1,9.513641754,0.00288815,1.15021166,0.198480963,0.29458822,1.454105006,0.459285
7,SD,0.041666667,bzip63-1,9.455628188,0.0021563,1.048263628,0.203860454,0.331706857,1.504602202,0.563912086
7,SD,0.083333333,bzip63-1,16.02448053,0.00510355,0.348068843,0.21115984,0.353208618,1.842399609,0.708812656
7,SD,0.083333333,bzip63-1,34.96956575,0.001525429,0.995589264,0.385759847,0.592996495,1.574041748,0.719724993
7,SD,0.083333333,bzip63-1,16.80491307,0.002549906,1.179711263,0.511214982,0.7507878,1.817148435,0.790107218
7,SD,0.083333333,bzip63-1,15.34010882,0.001865155,1.044041275,0.462258478,0.720409895,1.623775197,0.744191206
7,SD,0.083333333,bzip63-1,16.83786388,0.002721154,0.99822319,0.357263987,0.593779996,1.452514683,0.703885223
